CustomerId,Recency,Frequency,Monetary,Cluster,Customer_Type
13747.0,5.926926025970411,0.6931471805599453,4.389498649512583,3,High Risk Customers
13748.0,4.574710978503383,1.791759469228055,6.855672199111912,2,At Risk Customers
13750.0,4.007333185232471,1.791759469228055,7.407475465015805,2,At Risk Customers
13751.0,5.666426688112432,0.6931471805599453,5.694573535570891,3,High Risk Customers
13752.0,4.8283137373023015,1.9459101490553132,7.07019720551526,2,At Risk Customers
13753.0,5.666426688112432,0.6931471805599453,6.609699586102796,3,High Risk Customers
13754.0,5.030437921392435,1.0986122886681098,5.647564794657972,3,High Risk Customers
13755.0,1.6094379124341003,2.302585092994046,7.653997629576229,1,New Customers
13756.0,1.0986122886681098,2.70805020110221,8.55458916381921,1,New Customers
13758.0,2.5649493574615367,2.0794415416798357,8.068261971187837,1,New Customers
13759.0,3.5263605246161616,1.0986122886681098,6.492860854269306,0,Loyal Customers
13760.0,4.007333185232471,1.0986122886681098,5.662231047497966,3,High Risk Customers
13761.0,3.9318256327243257,1.0986122886681098,6.976954795783142,2,At Risk Customers
13762.0,5.393627546352362,0.6931471805599453,5.729190278590734,3,High Risk Customers
13763.0,4.1588830833596715,0.6931471805599453,7.447727969752915,2,At Risk Customers
13764.0,4.276666119016055,1.3862943611198906,7.3267418914616185,2,At Risk Customers
13767.0,1.0986122886681098,3.6375861597263857,9.753905752795765,1,New Customers
13769.0,1.0986122886681098,2.3978952727983707,7.936485014799888,1,New Customers
13771.0,4.174387269895637,1.6094379124341003,7.876809224383177,2,At Risk Customers
13772.0,3.5553480614894135,1.3862943611198906,7.024319794766853,2,At Risk Customers
13774.0,4.418840607796598,0.6931471805599453,5.846438775057725,3,High Risk Customers
13777.0,0.6931471805599453,3.5263605246161616,10.165011464005927,1,New Customers
13778.0,4.6443908991413725,0.6931471805599453,5.191288793789513,3,High Risk Customers
13780.0,2.0794415416798357,1.0986122886681098,5.888905658780245,0,Loyal Customers
13781.0,5.529429087511423,0.6931471805599453,4.858571324462998,3,High Risk Customers
13782.0,2.6390573296152584,1.9459101490553132,6.8132907415215165,2,At Risk Customers
13784.0,2.3978952727983707,2.4849066497880004,7.809456093748633,1,New Customers
13786.0,5.908082938168931,0.6931471805599453,5.444147814759576,3,High Risk Customers
13787.0,4.343805421853684,1.0986122886681098,5.736701321413311,3,High Risk Customers
13790.0,1.6094379124341003,0.6931471805599453,5.857361562584502,0,Loyal Customers
13791.0,4.859812404361672,1.0986122886681098,7.324489979348532,2,At Risk Customers
13792.0,4.204692619390966,1.0986122886681098,5.280916851867869,3,High Risk Customers
13798.0,0.6931471805599453,4.060443010546419,10.522849593441716,1,New Customers
13799.0,4.770684624465665,1.0986122886681098,6.5364886784538845,3,High Risk Customers
13800.0,5.739792912179234,0.6931471805599453,6.32672176017265,3,High Risk Customers
13801.0,4.219507705176107,0.6931471805599453,5.786283696167945,3,High Risk Customers
13802.0,4.941642422609304,1.3862943611198906,8.433902882657025,2,At Risk Customers
13803.0,5.545177444479562,0.6931471805599453,5.627872880555851,3,High Risk Customers
13804.0,3.4657359027997265,2.0794415416798357,7.85917760571858,2,At Risk Customers
13805.0,3.970291913552122,1.0986122886681098,6.830442175879467,2,At Risk Customers
13806.0,4.174387269895637,0.6931471805599453,5.550553592065519,3,High Risk Customers
13807.0,5.908082938168931,0.6931471805599453,4.732683506287051,3,High Risk Customers
13808.0,1.9459101490553132,1.791759469228055,7.466605059322925,1,New Customers
13809.0,5.723585101952381,0.6931471805599453,5.0501764687167885,3,High Risk Customers
13810.0,3.4011973816621555,1.3862943611198906,7.313227053734746,2,At Risk Customers
13811.0,5.220355825078324,1.3862943611198906,6.703801422061068,2,At Risk Customers
13812.0,3.7612001156935624,1.3862943611198906,6.29156913955832,2,At Risk Customers
13813.0,3.713572066704308,1.6094379124341003,7.221002753764198,2,At Risk Customers
13814.0,4.532599493153256,1.0986122886681098,7.365256072504094,2,At Risk Customers
13815.0,3.1354942159291497,1.6094379124341003,8.301114624224146,2,At Risk Customers
13816.0,3.2188758248682006,1.0986122886681098,6.3503096345809205,0,Loyal Customers
13817.0,3.4011973816621555,1.0986122886681098,5.950590467898009,0,Loyal Customers
13819.0,5.713732805509369,1.3862943611198906,7.039967051290641,2,At Risk Customers
13821.0,4.983606621708336,1.0986122886681098,5.957494027536828,3,High Risk Customers
13822.0,1.9459101490553132,1.0986122886681098,6.450470422144176,0,Loyal Customers
13823.0,2.995732273553991,1.0986122886681098,6.865536476045727,0,Loyal Customers
13824.0,3.5263605246161616,1.791759469228055,7.438348235303808,2,At Risk Customers
13826.0,5.176149732573829,0.6931471805599453,5.249652194566756,3,High Risk Customers
13827.0,4.07753744390572,1.3862943611198906,6.018106478054404,2,At Risk Customers
13828.0,3.1354942159291497,0.6931471805599453,5.349438146055751,0,Loyal Customers
13831.0,2.833213344056216,1.9459101490553132,7.695962608091198,2,At Risk Customers
13832.0,2.995732273553991,0.6931471805599453,3.9740583963475986,0,Loyal Customers
13833.0,5.075173815233827,0.6931471805599453,5.9528536479803265,3,High Risk Customers
13835.0,3.258096538021482,1.6094379124341003,6.728114126692287,2,At Risk Customers
13837.0,5.3612921657094255,1.0986122886681098,5.589455958348054,3,High Risk Customers
13838.0,1.9459101490553132,1.6094379124341003,6.515926768396882,0,Loyal Customers
13841.0,5.537334267018537,0.6931471805599453,4.454347296253507,3,High Risk Customers
13842.0,4.0943445622221,2.302585092994046,8.127587652841866,2,At Risk Customers
13844.0,2.4849066497880004,0.6931471805599453,5.893355453997663,0,Loyal Customers
13845.0,4.189654742026425,0.6931471805599453,5.749329289612172,3,High Risk Customers
13846.0,3.258096538021482,1.3862943611198906,6.763954190227071,2,At Risk Customers
13848.0,4.532599493153256,1.3862943611198906,7.135687347028144,2,At Risk Customers
13849.0,3.970291913552122,1.0986122886681098,7.338855644682132,2,At Risk Customers
13850.0,4.867534450455582,0.6931471805599453,7.375556484672672,3,High Risk Customers
13851.0,4.574710978503383,1.3862943611198906,7.883242790261331,2,At Risk Customers
13853.0,4.060443010546419,0.6931471805599453,6.994978300240205,2,At Risk Customers
13854.0,2.302585092994046,3.258096538021482,9.000917263426343,1,New Customers
13856.0,5.135798437050262,1.3862943611198906,5.964863865310803,3,High Risk Customers
13858.0,4.060443010546419,0.6931471805599453,5.38068045697316,3,High Risk Customers
13859.0,5.7899601708972535,0.6931471805599453,5.309059463079938,3,High Risk Customers
13860.0,0.6931471805599453,1.791759469228055,7.1284157500025405,1,New Customers
13862.0,2.9444389791664403,2.1972245773362196,7.700910677173299,1,New Customers
13863.0,5.517452896464707,0.6931471805599453,5.726130878319963,3,High Risk Customers
13865.0,4.07753744390572,1.6094379124341003,6.219715035790337,2,At Risk Customers
13866.0,4.31748811353631,0.6931471805599453,4.988185165258664,3,High Risk Customers
13867.0,3.4657359027997265,1.3862943611198906,6.913826809878765,2,At Risk Customers
13868.0,2.0794415416798357,1.0986122886681098,8.068885298365506,2,At Risk Customers
13869.0,4.820281565605037,1.6094379124341003,8.034193477715295,2,At Risk Customers
13870.0,1.0986122886681098,2.1972245773362196,7.927302715053892,1,New Customers
13871.0,3.1780538303479458,2.6390573296152584,8.764717111455825,1,New Customers
13873.0,4.795790545596741,1.3862943611198906,5.967684018442578,3,High Risk Customers
13874.0,5.883322388488279,0.6931471805599453,6.294250726074389,3,High Risk Customers
13875.0,4.007333185232471,1.791759469228055,7.488735499171278,2,At Risk Customers
13876.0,4.174387269895637,0.6931471805599453,4.8178592793984425,3,High Risk Customers
13877.0,4.465908118654584,0.6931471805599453,4.772716457199891,3,High Risk Customers
13878.0,4.02535169073515,0.6931471805599453,7.148793756734876,2,At Risk Customers
13880.0,3.091042453358316,2.6390573296152584,8.077375740386112,1,New Customers
13881.0,1.6094379124341003,3.044522437723423,9.75036667561313,1,New Customers
13882.0,1.3862943611198906,1.791759469228055,7.083496902081326,1,New Customers
13883.0,2.4849066497880004,1.791759469228055,7.891884082485146,1,New Customers
13884.0,2.0794415416798357,1.791759469228055,6.670259221443527,0,Loyal Customers
13885.0,5.247024072160486,1.0986122886681098,6.230087669270578,3,High Risk Customers
13886.0,4.276666119016055,0.6931471805599453,5.499460677582579,3,High Risk Customers
13887.0,5.3230099791384085,0.6931471805599453,5.859503349652977,3,High Risk Customers
13888.0,4.795790545596741,1.0986122886681098,6.391364196743265,3,High Risk Customers
13889.0,4.543294782270004,0.6931471805599453,6.03524216945387,3,High Risk Customers
13890.0,0.6931471805599453,2.3978952727983707,7.54158229904591,1,New Customers
13892.0,3.332204510175204,1.6094379124341003,6.4520016347056774,2,At Risk Customers
13893.0,5.700443573390687,0.6931471805599453,6.711862042158088,3,High Risk Customers
13894.0,3.2188758248682006,1.3862943611198906,6.337922474636114,0,Loyal Customers
13895.0,3.367295829986474,1.6094379124341003,7.860983349863101,2,At Risk Customers
13897.0,3.9318256327243257,0.6931471805599453,5.743515876874802,3,High Risk Customers
13898.0,5.7899601708972535,0.6931471805599453,5.055799846050629,3,High Risk Customers
13899.0,2.833213344056216,1.0986122886681098,5.9649152118744455,0,Loyal Customers
13900.0,5.214935757608986,1.3862943611198906,6.609281855452135,2,At Risk Customers
13901.0,4.290459441148391,1.791759469228055,7.961439934295112,2,At Risk Customers
13904.0,3.6375861597263857,1.0986122886681098,5.810062567373411,0,Loyal Customers
13908.0,4.394449154672439,1.6094379124341003,7.770877274716226,2,At Risk Customers
13911.0,4.060443010546419,2.302585092994046,7.856284714098846,2,At Risk Customers
13914.0,2.5649493574615367,1.0986122886681098,6.441663986556317,0,Loyal Customers
13917.0,3.9318256327243257,1.0986122886681098,5.609618304598452,0,Loyal Customers
13918.0,3.9318256327243257,1.0986122886681098,7.101544167216986,2,At Risk Customers
13919.0,4.0943445622221,1.0986122886681098,5.955345020301596,3,High Risk Customers
13922.0,5.8664680569332965,0.6931471805599453,5.1547356380700124,3,High Risk Customers
13923.0,4.007333185232471,0.6931471805599453,5.864000425598742,3,High Risk Customers
13924.0,1.0986122886681098,1.9459101490553132,7.517439325540823,1,New Customers
13925.0,4.543294782270004,1.6094379124341003,6.520989248306457,2,At Risk Customers
13926.0,3.1780538303479458,0.6931471805599453,5.415433513216716,0,Loyal Customers
13927.0,4.330733340286331,0.6931471805599453,5.857904582646717,3,High Risk Customers
13928.0,2.4849066497880004,1.6094379124341003,6.143262461351643,0,Loyal Customers
13929.0,5.135798437050262,1.0986122886681098,6.737737716644347,3,High Risk Customers
13930.0,4.07753744390572,1.0986122886681098,5.824051307047146,3,High Risk Customers
13931.0,4.574710978503383,1.0986122886681098,7.121680471486267,2,At Risk Customers
13932.0,5.69035945432406,0.6931471805599453,5.731397641689174,3,High Risk Customers
13933.0,4.700480365792417,1.0986122886681098,6.413114635600407,3,High Risk Customers
13934.0,5.579729825986222,0.6931471805599453,6.8277375709961055,3,High Risk Customers
13936.0,5.198497031265826,0.6931471805599453,5.933782466766897,3,High Risk Customers
13937.0,5.135798437050262,0.6931471805599453,5.074235875505851,3,High Risk Customers
13938.0,3.58351893845611,0.6931471805599453,4.2857910267930555,3,High Risk Customers
13939.0,3.1780538303479458,1.3862943611198906,6.344846575345921,0,Loyal Customers
13940.0,2.8903717578961645,1.6094379124341003,6.73356854461668,2,At Risk Customers
13941.0,3.1354942159291497,1.791759469228055,8.539729334154528,2,At Risk Customers
13946.0,4.382026634673881,1.3862943611198906,6.332515570780452,2,At Risk Customers
13947.0,4.189654742026425,0.6931471805599453,4.517431271680085,3,High Risk Customers
13948.0,5.8916442118257715,0.6931471805599453,4.634728988229636,3,High Risk Customers
13949.0,1.3862943611198906,1.9459101490553132,7.794954939211736,1,New Customers
13950.0,2.4849066497880004,1.6094379124341003,6.61480602592395,0,Loyal Customers
13951.0,5.176149732573829,1.3862943611198906,6.5153791354156905,3,High Risk Customers
13952.0,5.389071729816501,1.0986122886681098,8.087047303147697,2,At Risk Customers
13953.0,2.0794415416798357,2.0794415416798357,8.16527264169811,1,New Customers
13954.0,1.0986122886681098,1.0986122886681098,6.088863453095115,0,Loyal Customers
13955.0,5.043425116919247,1.0986122886681098,5.780620051380789,3,High Risk Customers
13956.0,1.791759469228055,1.791759469228055,6.927822577132249,0,Loyal Customers
13959.0,4.382026634673881,1.3862943611198906,6.388628630176759,2,At Risk Customers
13960.0,3.091042453358316,1.0986122886681098,5.443369638247176,0,Loyal Customers
13962.0,3.1354942159291497,1.0986122886681098,5.139028508864655,0,Loyal Customers
13963.0,5.733341276897746,1.6094379124341003,6.500598741212994,3,High Risk Customers
13967.0,4.990432586778736,0.6931471805599453,4.403054001865957,3,High Risk Customers
13969.0,2.0794415416798357,2.9444389791664403,9.107772619588772,1,New Customers
13971.0,2.995732273553991,2.1972245773362196,7.922717806819661,1,New Customers
13972.0,4.276666119016055,1.0986122886681098,5.253581472706645,3,High Risk Customers
13973.0,5.662960480135946,0.6931471805599453,5.582367852765768,3,High Risk Customers
13974.0,3.912023005428146,0.6931471805599453,6.027290080077415,3,High Risk Customers
13975.0,3.4657359027997265,1.9459101490553132,7.808826783715542,2,At Risk Customers
13976.0,5.337538079701318,0.6931471805599453,5.8832666766299955,3,High Risk Customers
13978.0,2.772588722239781,1.0986122886681098,5.287205861793318,0,Loyal Customers
13979.0,4.30406509320417,0.6931471805599453,6.769492711981713,3,High Risk Customers
13980.0,4.110873864173311,0.6931471805599453,5.304001183016334,3,High Risk Customers
13982.0,3.6888794541139363,1.6094379124341003,7.535195255760907,2,At Risk Customers
13983.0,3.4339872044851463,2.5649493574615367,7.864969120264265,1,New Customers
13984.0,3.332204510175204,1.791759469228055,6.8260136289229445,2,At Risk Customers
13985.0,1.6094379124341003,2.772588722239781,8.862360374336811,1,New Customers
13986.0,2.8903717578961645,0.6931471805599453,5.7728731191409945,0,Loyal Customers
13988.0,3.044522437723423,1.9459101490553132,8.330612979409075,1,New Customers
13989.0,4.204692619390966,1.0986122886681098,7.144470319606423,2,At Risk Customers
13990.0,5.365976015021851,0.6931471805599453,5.7439642642890325,3,High Risk Customers
13991.0,2.5649493574615367,1.9459101490553132,6.749790668692898,2,At Risk Customers
13992.0,3.4339872044851463,0.6931471805599453,4.354141431184346,0,Loyal Customers
13993.0,3.784189633918261,2.302585092994046,8.151148776464021,2,At Risk Customers
13994.0,1.6094379124341003,1.9459101490553132,7.729796867953175,1,New Customers
13995.0,2.772588722239781,1.791759469228055,7.240427447338227,2,At Risk Customers
13999.0,2.3978952727983707,2.5649493574615367,8.269452085493503,1,New Customers
14000.0,5.356586274672012,0.6931471805599453,6.456235761113554,3,High Risk Customers
14001.0,3.8501476017100584,1.3862943611198906,7.622703089500935,2,At Risk Customers
14002.0,4.90527477843843,1.0986122886681098,6.274253417348632,3,High Risk Customers
14004.0,3.784189633918261,2.0794415416798357,8.430248721279204,2,At Risk Customers
14005.0,2.3978952727983707,1.791759469228055,7.964058356660503,1,New Customers
14006.0,4.762173934797756,1.3862943611198906,6.870250692440862,2,At Risk Customers
14009.0,5.293304824724492,1.0986122886681098,6.546225713269575,3,High Risk Customers
14012.0,5.631211781821365,0.6931471805599453,5.7984864101254985,3,High Risk Customers
14013.0,4.709530201312334,1.3862943611198906,6.161249514897758,3,High Risk Customers
14014.0,4.356708826689592,0.6931471805599453,6.226892337255411,3,High Risk Customers
14015.0,3.9889840465642745,0.6931471805599453,6.8225676924206855,0,Loyal Customers
14016.0,5.093750200806762,1.6094379124341003,8.376138714077541,2,At Risk Customers
14019.0,3.871201010907891,1.3862943611198906,7.260248491657529,2,At Risk Customers
14020.0,2.8903717578961645,1.0986122886681098,6.467388118864708,0,Loyal Customers
14021.0,5.049856007249537,1.3862943611198906,6.45031243178126,3,High Risk Customers
14022.0,5.420534999272286,0.6931471805599453,6.089044875446846,3,High Risk Customers
14023.0,2.0794415416798357,1.0986122886681098,6.371731498193053,0,Loyal Customers
14024.0,4.812184355372417,1.0986122886681098,5.795145480670174,3,High Risk Customers
14027.0,4.127134385045092,0.6931471805599453,4.661739537475985,3,High Risk Customers
14029.0,4.1588830833596715,1.0986122886681098,6.149877558850261,3,High Risk Customers
14030.0,2.9444389791664403,2.1972245773362196,7.766349099111192,1,New Customers
14031.0,2.0794415416798357,2.995732273553991,9.757759800051202,1,New Customers
14032.0,1.0986122886681098,2.4849066497880004,7.998533628991687,1,New Customers
14034.0,3.1354942159291497,1.3862943611198906,6.476803117799309,0,Loyal Customers
14035.0,3.4011973816621555,1.791759469228055,7.264744173633186,2,At Risk Customers
14036.0,5.655991810819852,0.6931471805599453,6.441982686264217,3,High Risk Customers
14037.0,5.176149732573829,1.0986122886681098,4.998562712861987,3,High Risk Customers
14038.0,4.3694478524670215,1.3862943611198906,7.353325324586606,2,At Risk Customers
14039.0,3.5263605246161616,0.6931471805599453,5.0317442573064906,0,Loyal Customers
14040.0,3.7376696182833684,2.5649493574615367,8.177886541638598,1,New Customers
14041.0,5.58724865840025,0.6931471805599453,4.958710221231336,3,High Risk Customers
14044.0,3.332204510175204,1.6094379124341003,6.472995233816948,2,At Risk Customers
14045.0,4.700480365792417,1.6094379124341003,7.415024586545351,2,At Risk Customers
14046.0,5.652489180268651,0.6931471805599453,5.049791902630777,3,High Risk Customers
14047.0,2.302585092994046,1.791759469228055,7.177484661947137,2,At Risk Customers
14048.0,5.723585101952381,0.6931471805599453,6.018422883689063,3,High Risk Customers
14049.0,2.8903717578961645,1.6094379124341003,8.626893874904868,2,At Risk Customers
14050.0,3.4965075614664802,1.0986122886681098,6.616546996753798,0,Loyal Customers
14051.0,0.6931471805599453,3.1780538303479458,9.655756055028828,1,New Customers
14052.0,3.044522437723423,0.6931471805599453,5.422126652274323,0,Loyal Customers
14053.0,4.8283137373023015,1.0986122886681098,5.565477803279021,3,High Risk Customers
14054.0,4.189654742026425,0.6931471805599453,4.53753353727228,3,High Risk Customers
14055.0,4.672828834461906,0.6931471805599453,6.588431169193958,3,High Risk Customers
14056.0,0.6931471805599453,3.1780538303479458,9.006228317380044,1,New Customers
14057.0,3.2188758248682006,2.8903717578961645,8.734344424600405,1,New Customers
14059.0,5.5909869805108565,0.6931471805599453,5.218191322068752,3,High Risk Customers
14060.0,1.791759469228055,2.995732273553991,8.722811264760628,1,New Customers
14062.0,2.3978952727983707,2.5649493574615367,9.255872854706382,1,New Customers
14064.0,3.4011973816621555,1.791759469228055,7.1969412200564244,2,At Risk Customers
14066.0,5.5909869805108565,0.6931471805599453,5.034026246886832,3,High Risk Customers
14067.0,4.174387269895637,1.0986122886681098,5.928790952579924,3,High Risk Customers
14068.0,5.771441123130016,0.6931471805599453,5.586686702779954,3,High Risk Customers
14071.0,1.6094379124341003,2.1972245773362196,7.271404843608142,1,New Customers
14073.0,3.4965075614664802,0.6931471805599453,5.024143644121048,0,Loyal Customers
14075.0,1.791759469228055,1.3862943611198906,6.849341960431477,0,Loyal Customers
14076.0,4.867534450455582,0.6931471805599453,4.784737954585425,3,High Risk Customers
14077.0,3.7376696182833684,1.791759469228055,6.2154477458196355,2,At Risk Customers
14078.0,4.634728988229636,1.9459101490553132,6.956897762032364,2,At Risk Customers
14079.0,4.836281906951478,0.6931471805599453,5.929855065476291,3,High Risk Customers
14080.0,3.5263605246161616,0.6931471805599453,3.8416005411316,3,High Risk Customers
14081.0,5.713732805509369,1.0986122886681098,6.827217448755657,3,High Risk Customers
14082.0,5.902633333401366,0.6931471805599453,5.2108513407667605,3,High Risk Customers
14083.0,1.6094379124341003,2.302585092994046,6.911647693697481,1,New Customers
14085.0,1.0986122886681098,2.9444389791664403,8.394412940452025,1,New Customers
14087.0,1.3862943611198906,0.6931471805599453,5.259940297427033,0,Loyal Customers
14088.0,2.3978952727983707,2.6390573296152584,10.829586228889369,1,New Customers
14089.0,4.060443010546419,0.6931471805599453,5.073610093257644,3,High Risk Customers
14090.0,5.786897381366708,0.6931471805599453,4.34795265434013,3,High Risk Customers
14092.0,2.1972245773362196,2.70805020110221,8.313339881248881,1,New Customers
14093.0,2.5649493574615367,0.6931471805599453,6.075024140206913,0,Loyal Customers
14096.0,1.6094379124341003,2.8903717578961645,11.084689916963537,1,New Customers
14098.0,3.6375861597263857,0.6931471805599453,4.999574346736831,0,Loyal Customers
14099.0,2.833213344056216,2.4849066497880004,8.040823743271407,1,New Customers
14100.0,4.9344739331306915,0.6931471805599453,5.262431087983628,3,High Risk Customers
14101.0,4.31748811353631,1.9459101490553132,8.695806213421232,2,At Risk Customers
14102.0,1.791759469228055,1.791759469228055,7.009300525748804,1,New Customers
14104.0,5.049856007249537,1.0986122886681098,5.380864627515602,3,High Risk Customers
14105.0,5.480638923341991,0.6931471805599453,7.144588695022355,3,High Risk Customers
14107.0,3.970291913552122,2.0794415416798357,7.902572492717126,2,At Risk Customers
14108.0,3.4657359027997265,1.0986122886681098,6.395111336409363,0,Loyal Customers
14109.0,4.30406509320417,0.6931471805599453,4.978112102390695,3,High Risk Customers
14110.0,1.6094379124341003,2.5649493574615367,8.645436878735076,1,New Customers
14111.0,2.70805020110221,1.6094379124341003,6.54225579881702,0,Loyal Customers
14112.0,3.1780538303479458,2.0794415416798357,7.978019532134758,1,New Customers
14113.0,1.6094379124341003,1.6094379124341003,7.518292292095946,1,New Customers
14114.0,5.616771097666572,1.0986122886681098,5.959793265151517,3,High Risk Customers
14116.0,3.044522437723423,1.791759469228055,7.2325452572578,2,At Risk Customers
14117.0,4.976733742420574,0.6931471805599453,4.51085950651685,3,High Risk Customers
14121.0,1.6094379124341003,1.6094379124341003,7.930619790211972,1,New Customers
14124.0,4.442651256490317,0.6931471805599453,6.041634711020558,3,High Risk Customers
14125.0,2.4849066497880004,1.3862943611198906,7.908986244508535,2,At Risk Customers
14126.0,2.1972245773362196,1.3862943611198906,6.56121452452395,0,Loyal Customers
14127.0,4.820281565605037,1.3862943611198906,6.566264470368445,2,At Risk Customers
14128.0,4.127134385045092,1.0986122886681098,6.459121675472594,2,At Risk Customers
14129.0,1.0986122886681098,1.791759469228055,7.025413862450224,1,New Customers
14130.0,5.768320995793772,0.6931471805599453,6.177757374624178,3,High Risk Customers
14132.0,1.0986122886681098,2.4849066497880004,8.185079841032296,1,New Customers
14133.0,4.875197323201151,1.3862943611198906,6.4079355343926805,2,At Risk Customers
14135.0,1.0986122886681098,2.772588722239781,8.453467140135627,1,New Customers
14138.0,1.0986122886681098,1.0986122886681098,6.874074392613249,0,Loyal Customers
14139.0,3.8501476017100584,0.6931471805599453,6.032654473932845,0,Loyal Customers
14140.0,1.6094379124341003,1.0986122886681098,6.841668893854277,0,Loyal Customers
14141.0,1.3862943611198906,1.6094379124341003,6.820158276001622,0,Loyal Customers
14142.0,5.924255797414532,0.6931471805599453,5.745595977469612,3,High Risk Customers
14143.0,4.90527477843843,0.6931471805599453,4.760463070394127,3,High Risk Customers
14145.0,3.871201010907891,1.6094379124341003,8.227696139552007,2,At Risk Customers
14146.0,2.302585092994046,1.791759469228055,8.340933226000878,1,New Customers
14147.0,4.3694478524670215,1.0986122886681098,6.182911011678937,3,High Risk Customers
14148.0,5.459585514144159,0.6931471805599453,5.063860055333554,3,High Risk Customers
14149.0,5.402677381872279,0.6931471805599453,6.103944658191983,3,High Risk Customers
14150.0,3.6109179126442243,1.0986122886681098,6.49169423166057,0,Loyal Customers
14152.0,4.330733340286331,1.0986122886681098,6.433406222026163,3,High Risk Customers
14154.0,5.480638923341991,1.0986122886681098,7.205353028221294,2,At Risk Customers
14155.0,5.58724865840025,0.6931471805599453,4.785406236291025,3,High Risk Customers
14156.0,2.3978952727983707,4.02535169073515,11.671731690905643,1,New Customers
14157.0,3.044522437723423,1.0986122886681098,6.054181096963448,0,Loyal Customers
14158.0,3.713572066704308,0.6931471805599453,6.231779816930511,0,Loyal Customers
14159.0,3.044522437723423,2.4849066497880004,8.44060368125393,1,New Customers
14161.0,5.37989735354046,1.3862943611198906,7.001810125730978,2,At Risk Customers
14162.0,5.1647859739235145,1.0986122886681098,5.67112153241664,3,High Risk Customers
14163.0,4.477336814478207,1.6094379124341003,7.802581283035999,2,At Risk Customers
14164.0,4.276666119016055,1.0986122886681098,7.398033237980444,2,At Risk Customers
14165.0,5.6240175061873385,0.6931471805599453,4.79942031364732,3,High Risk Customers
14167.0,3.6888794541139363,1.6094379124341003,6.334327036786916,2,At Risk Customers
14171.0,4.59511985013459,0.6931471805599453,5.899321845543751,3,High Risk Customers
14173.0,2.4849066497880004,1.6094379124341003,6.1133281348648225,0,Loyal Customers
14174.0,3.5263605246161616,0.6931471805599453,4.908676393786758,0,Loyal Customers
14175.0,4.110873864173311,1.3862943611198906,8.078160958464125,2,At Risk Customers
14176.0,5.697093486505405,1.6094379124341003,6.359400843323733,3,High Risk Customers
14177.0,4.465908118654584,1.6094379124341003,6.310754292305705,2,At Risk Customers
14178.0,2.302585092994046,2.0794415416798357,7.378546098312443,1,New Customers
14179.0,3.7376696182833684,1.0986122886681098,6.554745040371868,0,Loyal Customers
14180.0,2.4849066497880004,3.258096538021482,8.465798839290947,1,New Customers
14184.0,4.219507705176107,0.6931471805599453,6.1178548779353035,3,High Risk Customers
14185.0,5.805134968916488,0.6931471805599453,5.291544482260608,3,High Risk Customers
14188.0,3.4657359027997265,1.9459101490553132,7.628206294069428,2,At Risk Customers
14189.0,1.0986122886681098,2.772588722239781,8.44571437538519,1,New Customers
14191.0,1.0986122886681098,2.6390573296152584,8.452283401366893,1,New Customers
14193.0,4.23410650459726,1.0986122886681098,6.750387764017586,2,At Risk Customers
14194.0,1.791759469228055,3.091042453358316,9.337018836838048,1,New Customers
14195.0,5.313205979041787,1.0986122886681098,6.920671504248683,3,High Risk Customers
14196.0,4.68213122712422,0.6931471805599453,5.818657582682612,3,High Risk Customers
14198.0,2.9444389791664403,1.6094379124341003,6.554503042320907,2,At Risk Customers
14199.0,5.389071729816501,0.6931471805599453,5.2278949022514904,3,High Risk Customers
14201.0,4.110873864173311,2.0794415416798357,6.617991040326031,2,At Risk Customers
14204.0,1.0986122886681098,0.6931471805599453,5.021311434093491,0,Loyal Customers
14205.0,2.8903717578961645,1.0986122886681098,6.147827064731841,0,Loyal Customers
14206.0,5.480638923341991,0.6931471805599453,5.796543954737512,3,High Risk Customers
14208.0,4.564348191467836,0.6931471805599453,5.0287371294602385,3,High Risk Customers
14209.0,2.4849066497880004,1.9459101490553132,7.637441696132993,1,New Customers
14210.0,4.672828834461906,1.9459101490553132,7.553202700664662,2,At Risk Customers
14211.0,3.9889840465642745,2.302585092994046,7.715168205670426,2,At Risk Customers
14212.0,4.51085950651685,0.6931471805599453,6.976796149317125,3,High Risk Customers
14214.0,3.4657359027997265,1.791759469228055,6.913120858480547,2,At Risk Customers
14215.0,2.5649493574615367,1.9459101490553132,7.490373052597007,1,New Customers
14216.0,1.3862943611198906,1.6094379124341003,7.517683880791149,1,New Customers
14217.0,1.0986122886681098,2.8903717578961645,7.603887998382448,1,New Customers
14218.0,3.784189633918261,0.6931471805599453,5.1386179877903615,3,High Risk Customers
14219.0,1.6094379124341003,0.6931471805599453,4.510199948396864,0,Loyal Customers
14220.0,5.5134287461649825,1.0986122886681098,6.45110213410454,3,High Risk Customers
14221.0,3.7612001156935624,2.302585092994046,8.141422798643111,1,New Customers
14222.0,5.181783550292085,0.6931471805599453,6.528206424753791,3,High Risk Customers
14223.0,4.532599493153256,1.3862943611198906,6.89985414708588,2,At Risk Customers
14224.0,4.709530201312334,1.6094379124341003,6.918428121038441,2,At Risk Customers
14226.0,3.4011973816621555,1.791759469228055,7.703364278033695,2,At Risk Customers
14227.0,3.295836866004329,2.3978952727983707,8.117300528356548,1,New Customers
14229.0,3.970291913552122,1.3862943611198906,7.344848244770613,2,At Risk Customers
14231.0,5.220355825078324,1.3862943611198906,6.831640679513165,2,At Risk Customers
